6.217351340000000000e+08 2.224000000000000000e+12 2.810529999999999973e+02 1.106517999999999979e+01 1.233699999999999974e+01 4.986770000000000209e+02 2.534900000000000091e+02 -9.373000000000000398e+01 8.664000000000000057e+01
6.217334160000000000e+08 1.151000000000000000e+12 2.256659999999999968e+02 1.963303000000000154e+01 1.101524000000000036e+01 4.975631099999999947e+02 3.967300000000000182e+02 2.377700000000000102e+02 1.383799999999999955e+02
6.217341880000000000e+08 1.082000000000000000e+12 2.210120000000000005e+02 1.800972000000000151e+01 1.882175000000000153e+01 5.024385700000000270e+02 1.155900000000000034e+02 -4.574499999999999886e+02 1.600900000000000034e+02
6.217225010000000000e+08 9.072000000000000000e+11 2.084259999999999877e+02 1.918590999999999980e+01 1.338880999999999943e+01 5.009002100000000155e+02 4.885699999999999932e+02 -3.027900000000000205e+02 -3.083500000000000227e+02
6.217332470000000000e+08 8.549000000000000000e+11 2.043389999999999986e+02 1.842505999999999844e+01 1.408074000000000048e+01 5.021178600000000074e+02 1.705000000000000000e+02 -9.859000000000000341e+01 -1.829300000000000068e+02
6.217322430000000000e+08 4.710000000000000000e+11 1.675219999999999914e+02 1.708371999999999957e+01 1.747428000000000026e+01 5.018553499999999872e+02 3.006899999999999977e+02 -3.693899999999999864e+02 3.461499999999999773e+02
6.217225000000000000e+08 7.153000000000000000e+11 1.925509999999999877e+02 1.976297999999999888e+01 1.258183999999999969e+01 5.006936600000000226e+02 4.467300000000000182e+02 -8.439000000000000057e+01 2.166000000000000014e+01
6.217225050000000000e+08 4.798000000000000000e+11 1.685500000000000114e+02 1.990832999999999942e+01 1.249597999999999942e+01 4.997676999999999907e+02 1.006899999999999977e+02 7.340999999999999659e+01 6.090199999999999818e+02
6.217281340000000000e+08 3.402000000000000000e+11 1.503009999999999877e+02 1.466277000000000008e+01 1.259900000000000020e+01 5.011205400000000054e+02 4.123100000000000023e+02 -2.451000000000000156e+01 2.651999999999999957e+01
6.217296980000000000e+08 3.140000000000000000e+11 1.463439999999999941e+02 1.689365000000000094e+01 1.160113999999999912e+01 4.978265999999999849e+02 5.062599999999999909e+02 -5.329999999999999716e+01 1.843400000000000034e+02
6.217224940000000000e+08 3.402000000000000000e+11 1.503009999999999877e+02 1.982567999999999842e+01 1.244396000000000058e+01 4.996186500000000024e+02 1.013019999999999982e+03 -1.973300000000000125e+02 -2.217800000000000011e+02
6.217351350000000000e+08 3.402000000000000000e+11 1.503009999999999877e+02 1.248180999999999941e+01 1.253937999999999953e+01 4.989567299999999932e+02 2.592900000000000205e+02 -5.725999999999999801e+01 1.664000000000000057e+01
6.217286320000000000e+08 2.879000000000000000e+11 1.421610000000000014e+02 1.876118999999999915e+01 1.602815000000000012e+01 5.022439600000000155e+02 4.940999999999999659e+01 -4.130799999999999841e+02 1.083400000000000034e+02
6.217224920000000000e+08 3.140000000000000000e+11 1.463439999999999941e+02 1.981552999999999898e+01 1.253377000000000052e+01 4.994186100000000010e+02 6.529700000000000273e+02 -4.750899999999999750e+02 -3.676999999999999886e+02
6.217297930000000000e+08 1.308000000000000000e+11 1.093050000000000068e+02 1.880824000000000140e+01 1.366013000000000055e+01 5.022379500000000121e+02 6.130000000000000000e+02 9.645999999999999375e+01 -1.569900000000000091e+02
6.217363270000000000e+08 6.978000000000000000e+10 8.864199999999999591e+01 1.874823999999999913e+01 1.153001000000000076e+01 4.986181599999999889e+02 6.132400000000000091e+02 -1.355099999999999909e+02 3.069399999999999977e+02
